Booking ID,Booking Date,Booking Channel,Loyalty Level,Status,Stay Date,Number of nights,Room Rate,Revenue,How far away?,How far away bucket,Day Name,Day of Week
RES012587,5-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,1,154.21,154.21,2,1. Before a week,Saturday,6
RES012591,11-Oct-24,At the hotel,0.Non-member,Modified,11-Oct-24,1,163.63,163.63,0,1. Before a week,Friday,5
RES012597,28-Oct-24,At the hotel,0.Non-member,Modified,28-Oct-24,1,126.61,126.61,0,1. Before a week,Monday,1
RES012616,21-Aug-24,At the hotel,0.Non-member,Modified,29-Sep-24,1,0,0,39,4. More than 4 weeks,Sunday,0
RES012632,4-Oct-24,At the hotel,0.Non-member,Modified,12-Oct-24,1,33.66,33.66,8,2. Before 2 weeks,Saturday,6
RES012655,26-Sep-24,At the hotel,0.Non-member,Modified,2-Oct-24,1,118.49,118.49,6,1. Before a week,Wednesday,3
RES012686,27-Sep-24,At the hotel,0.Non-member,Modified,1-Oct-24,1,190.11,190.11,4,1. Before a week,Tuesday,2
RES012738,7-Oct-24,At the hotel,0.Non-member,Modified,20-Oct-24,1,33.76,33.76,13,2. Before 2 weeks,Sunday,0
RES012743,11-Oct-24,At the hotel,0.Non-member,Modified,26-Oct-24,1,0,0,15,3. Before 4 weeks,Saturday,6
RES012749,24-Sep-24,At the hotel,0.Non-member,Modified,27-Sep-24,1,282.75,282.75,3,1. Before a week,Friday,5
RES012782,8-Sep-24,At the hotel,0.Non-member,Modified,3-Oct-24,1,33.73,33.73,25,3. Before 4 weeks,Thursday,4
RES012830,2-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,1,156.61,156.61,2,1. Before a week,Friday,5
RES012843,21-Oct-24,At the hotel,0.Non-member,Modified,27-Oct-24,1,33.73,33.73,6,1. Before a week,Sunday,0
RES012869,13-Oct-24,At the hotel,0.Non-member,Modified,17-Oct-24,1,132.53,132.53,4,1. Before a week,Thursday,4
RES012906,14-Sep-24,At the hotel,0.Non-member,Modified,19-Sep-24,1,144.58,144.58,5,1. Before a week,Thursday,4
RES012918,25-Oct-24,At the hotel,0.Non-member,Modified,27-Oct-24,1,77.43,77.43,2,1. Before a week,Sunday,0
RES012924,4-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,1,222.59,222.59,3,1. Before a week,Saturday,6
RES012934,18-Sep-24,At the hotel,0.Non-member,Modified,5-Oct-24,1,99.62,99.62,17,3. Before 4 weeks,Saturday,6
RES012976,29-Aug-24,At the hotel,0.Non-member,Modified,8-Oct-24,1,218.07,218.07,40,4. More than 4 weeks,Tuesday,2
RES012995,4-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,1,203.04,203.04,0,1. Before a week,Friday,5
RES013002,5-Oct-24,At the hotel,0.Non-member,Modified,8-Oct-24,1,56.67,56.67,3,1. Before a week,Tuesday,2
RES013018,6-Sep-24,At the hotel,0.Non-member,Modified,10-Sep-24,1,33.94,33.94,4,1. Before a week,Tuesday,2
RES013033,18-Oct-24,At the hotel,0.Non-member,Modified,18-Oct-24,1,159.17,159.17,0,1. Before a week,Friday,5
RES013053,31-Jul-24,At the hotel,0.Non-member,Modified,9-Sep-24,1,218.07,218.07,40,4. More than 4 weeks,Monday,1
RES013058,7-Sep-24,At the hotel,0.Non-member,Modified,14-Sep-24,1,168.67,168.67,7,1. Before a week,Saturday,6
RES013076,4-Sep-24,At the hotel,0.Non-member,Modified,6-Sep-24,1,156.61,156.61,2,1. Before a week,Friday,5
RES013080,8-Sep-24,At the hotel,0.Non-member,Modified,6-Oct-24,1,33.73,33.73,28,3. Before 4 weeks,Sunday,0
RES013094,2-Sep-24,At the hotel,0.Non-member,Modified,18-Sep-24,1,33.94,33.94,16,3. Before 4 weeks,Wednesday,3
RES013103,17-Oct-24,At the hotel,0.Non-member,Modified,17-Oct-24,1,159.71,159.71,0,1. Before a week,Thursday,4
RES013107,17-Sep-24,At the hotel,0.Non-member,Modified,17-Sep-24,1,207.62,207.62,0,1. Before a week,Tuesday,2
RES013127,30-Sep-24,At the hotel,0.Non-member,Modified,2-Oct-24,1,170.98,170.98,2,1. Before a week,Wednesday,3
RES013165,2-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,1,149.4,149.4,2,1. Before a week,Friday,5
RES013169,11-Sep-24,At the hotel,0.Non-member,Modified,13-Sep-24,1,150.6,150.6,2,1. Before a week,Friday,5
RES013182,31-Aug-24,At the hotel,0.Non-member,Modified,5-Sep-24,1,78,78,5,1. Before a week,Thursday,4
RES013203,20-Oct-24,At the hotel,0.Non-member,Modified,20-Oct-24,1,144.75,144.75,0,1. Before a week,Sunday,0
RES013235,2-Oct-24,At the hotel,0.Non-member,Modified,29-Oct-24,1,144.28,144.28,27,3. Before 4 weeks,Tuesday,2
RES013240,5-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,1,149.4,149.4,2,1. Before a week,Saturday,6
RES013270,23-Sep-24,At the hotel,0.Non-member,Modified,30-Sep-24,1,33.66,33.66,7,1. Before a week,Monday,1
RES013296,5-Oct-24,At the hotel,0.Non-member,Modified,8-Oct-24,1,187.88,187.88,3,1. Before a week,Tuesday,2
RES013297,14-Sep-24,At the hotel,0.Non-member,Modified,18-Sep-24,1,144.58,144.58,4,1. Before a week,Wednesday,3
RES013355,26-Oct-24,At the hotel,0.Non-member,Modified,1-Nov-24,1,146.56,146.56,6,1. Before a week,Friday,5
RES013360,26-Sep-24,At the hotel,0.Non-member,Modified,2-Oct-24,1,33.73,33.73,6,1. Before a week,Wednesday,3
RES013424,25-Sep-24,At the hotel,0.Non-member,Modified,25-Sep-24,1,72.35,72.35,0,1. Before a week,Wednesday,3
RES013425,5-Oct-24,At the hotel,0.Non-member,Modified,7-Oct-24,1,162.65,162.65,2,1. Before a week,Monday,1
RES013497,1-Oct-24,At the hotel,0.Non-member,Modified,5-Oct-24,1,222.59,222.59,4,1. Before a week,Saturday,6
RES013510,30-Sep-24,At the hotel,0.Non-member,Modified,3-Oct-24,1,126.61,126.61,3,1. Before a week,Thursday,4
RES013513,17-Oct-24,At the hotel,0.Non-member,Modified,19-Oct-24,1,33.73,33.73,2,1. Before a week,Saturday,6
RES013539,10-Oct-24,At the hotel,0.Non-member,Modified,12-Oct-24,1,163.63,163.63,2,1. Before a week,Saturday,6
RES013567,29-Sep-24,At the hotel,0.Non-member,Modified,3-Oct-24,1,70.54,70.54,4,1. Before a week,Thursday,4
RES013606,23-Sep-24,At the hotel,0.Non-member,Modified,23-Sep-24,1,0,0,0,1. Before a week,Monday,1
RES013609,25-Sep-24,At the hotel,0.Non-member,Modified,23-Oct-24,1,72.29,72.29,28,3. Before 4 weeks,Wednesday,3
RES013631,17-Aug-24,At the hotel,0.Non-member,Modified,25-Sep-24,1,156.62,156.62,39,4. More than 4 weeks,Wednesday,3
RES013650,7-Sep-24,At the hotel,0.Non-member,Modified,9-Sep-24,1,162.65,162.65,2,1. Before a week,Monday,1
RES013667,13-Oct-24,At the hotel,0.Non-member,Modified,17-Oct-24,1,138.55,138.55,4,1. Before a week,Thursday,4
RES013679,1-Oct-24,At the hotel,0.Non-member,Modified,5-Oct-24,1,33.94,33.94,4,1. Before a week,Saturday,6
RES013680,25-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,1,70.48,70.48,0,1. Before a week,Friday,5
RES013689,1-Sep-24,At the hotel,0.Non-member,Modified,5-Sep-24,1,70.54,70.54,4,1. Before a week,Thursday,4
RES013718,30-Sep-24,At the hotel,0.Non-member,Modified,8-Oct-24,1,34.2,34.2,8,2. Before 2 weeks,Tuesday,2
RES013727,7-Oct-24,At the hotel,0.Non-member,Modified,3-Nov-24,1,70.48,70.48,27,3. Before 4 weeks,Sunday,0
RES013743,4-Sep-24,At the hotel,0.Non-member,Modified,6-Sep-24,1,175.87,175.87,2,1. Before a week,Friday,5
RES013763,23-Sep-24,At the hotel,0.Non-member,Modified,26-Sep-24,1,169.69,169.69,3,1. Before a week,Thursday,4
RES013769,13-Oct-24,At the hotel,0.Non-member,Modified,13-Oct-24,1,173.48,173.48,0,1. Before a week,Sunday,0
RES013779,28-Aug-24,At the hotel,0.Non-member,Modified,16-Sep-24,1,72.29,72.29,19,3. Before 4 weeks,Monday,1
RES013802,8-Sep-24,At the hotel,0.Non-member,Modified,8-Sep-24,1,57.23,57.23,0,1. Before a week,Sunday,0
RES013809,11-Oct-24,At the hotel,0.Non-member,Modified,15-Oct-24,1,33.73,33.73,4,1. Before a week,Tuesday,2
RES013816,30-Sep-24,At the hotel,0.Non-member,Modified,2-Oct-24,1,222.59,222.59,2,1. Before a week,Wednesday,3
RES013841,2-Oct-24,At the hotel,0.Non-member,Modified,2-Oct-24,1,132.25,132.25,0,1. Before a week,Wednesday,3
RES013871,21-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,1,149.4,149.4,4,1. Before a week,Friday,5
RES013992,5-Aug-24,At the hotel,0.Non-member,Modified,21-Sep-24,1,158.77,158.77,47,4. More than 4 weeks,Saturday,6
RES013996,8-Sep-24,At the hotel,0.Non-member,Modified,28-Sep-24,1,62.64,62.64,20,3. Before 4 weeks,Saturday,6
RES013998,13-Sep-24,At the hotel,0.Non-member,Modified,24-Sep-24,1,222.59,222.59,11,2. Before 2 weeks,Tuesday,2
RES014031,2-Oct-24,At the hotel,0.Non-member,Modified,5-Oct-24,1,149.4,149.4,3,1. Before a week,Saturday,6
RES014037,28-Aug-24,At the hotel,0.Non-member,Modified,11-Sep-24,1,72.29,72.29,14,2. Before 2 weeks,Wednesday,3
RES014041,2-Sep-24,At the hotel,0.Non-member,Modified,12-Sep-24,1,33.73,33.73,10,2. Before 2 weeks,Thursday,4
RES014063,5-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,1,149.52,149.52,2,1. Before a week,Saturday,6
RES014073,6-Oct-24,At the hotel,0.Non-member,Modified,11-Oct-24,1,132.64,132.64,5,1. Before a week,Friday,5
RES014074,13-Oct-24,At the hotel,0.Non-member,Modified,17-Oct-24,1,138.55,138.55,4,1. Before a week,Thursday,4
RES014080,25-Sep-24,At the hotel,0.Non-member,Modified,29-Sep-24,1,34.2,34.2,4,1. Before a week,Sunday,0
RES014082,22-Oct-24,At the hotel,0.Non-member,Modified,26-Oct-24,1,78.59,78.59,4,1. Before a week,Saturday,6
RES014109,1-Oct-24,At the hotel,0.Non-member,Modified,1-Oct-24,1,70.91,70.91,0,1. Before a week,Tuesday,2
RES014119,19-Oct-24,At the hotel,0.Non-member,Modified,21-Oct-24,1,222.59,222.59,2,1. Before a week,Monday,1
RES014159,20-Sep-24,At the hotel,0.Non-member,Modified,20-Sep-24,1,138.18,138.18,0,1. Before a week,Friday,5
RES014170,15-Oct-24,At the hotel,0.Non-member,Modified,17-Oct-24,1,132.64,132.64,2,1. Before a week,Thursday,4
RES014176,29-Sep-24,At the hotel,0.Non-member,Modified,2-Oct-24,1,126.61,126.61,3,1. Before a week,Wednesday,3
RES014178,11-Sep-24,At the hotel,0.Non-member,Modified,11-Sep-24,1,34.2,34.2,0,1. Before a week,Wednesday,3
RES014182,6-Oct-24,At the hotel,0.Non-member,Modified,12-Oct-24,1,56.67,56.67,6,1. Before a week,Saturday,6
RES014199,10-Sep-24,At the hotel,0.Non-member,Modified,12-Sep-24,1,147.58,147.58,2,1. Before a week,Thursday,4
RES014220,27-Sep-24,At the hotel,0.Non-member,Modified,6-Oct-24,1,144.58,144.58,9,2. Before 2 weeks,Sunday,0
RES014227,4-Sep-24,At the hotel,0.Non-member,Modified,4-Sep-24,1,142.5,142.5,0,1. Before a week,Wednesday,3
RES014228,16-Sep-24,At the hotel,0.Non-member,Modified,20-Sep-24,1,132.53,132.53,4,1. Before a week,Friday,5
RES014232,8-Sep-24,At the hotel,0.Non-member,Modified,12-Sep-24,1,244.26,244.26,4,1. Before a week,Thursday,4
RES014250,17-Aug-24,At the hotel,0.Non-member,Modified,11-Sep-24,1,118.07,118.07,25,3. Before 4 weeks,Wednesday,3
RES014285,22-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,1,77.37,77.37,3,1. Before a week,Friday,5
RES014290,13-Aug-24,At the hotel,0.Non-member,Modified,2-Sep-24,1,0,0,20,3. Before 4 weeks,Monday,1
RES014301,5-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,1,236.93,236.93,2,1. Before a week,Saturday,6
RES014314,12-Sep-24,At the hotel,0.Non-member,Modified,15-Sep-24,1,33.73,33.73,3,1. Before a week,Sunday,0
RES014395,13-Oct-24,At the hotel,0.Non-member,Modified,16-Oct-24,1,207.62,207.62,3,1. Before a week,Wednesday,3
RES014436,7-Oct-24,At the hotel,0.Non-member,Modified,10-Oct-24,1,106.66,106.66,3,1. Before a week,Thursday,4
RES014464,30-Sep-24,At the hotel,0.Non-member,Modified,4-Oct-24,1,181.82,181.82,4,1. Before a week,Friday,5
RES014475,4-Sep-24,At the hotel,0.Non-member,Modified,6-Sep-24,1,149.4,149.4,2,1. Before a week,Friday,5
RES014491,9-Sep-24,At the hotel,0.Non-member,Modified,14-Sep-24,1,132.64,132.64,5,1. Before a week,Saturday,6
RES014494,2-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,1,188.54,188.54,2,1. Before a week,Friday,5
RES014502,6-Sep-24,At the hotel,0.Non-member,Modified,6-Sep-24,1,149.72,149.72,0,1. Before a week,Friday,5
RES014516,21-Aug-24,At the hotel,0.Non-member,Modified,21-Sep-24,1,182.56,182.56,31,4. More than 4 weeks,Saturday,6
RES014531,9-Sep-24,At the hotel,0.Non-member,Modified,14-Sep-24,1,160.37,160.37,5,1. Before a week,Saturday,6
RES014570,21-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,1,33.66,33.66,4,1. Before a week,Friday,5
RES014629,28-Oct-24,At the hotel,0.Non-member,Modified,28-Oct-24,1,0,0,0,1. Before a week,Monday,1
RES014660,3-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,1,33.94,33.94,4,1. Before a week,Saturday,6
RES014663,21-Sep-24,At the hotel,0.Non-member,Modified,27-Sep-24,1,180.35,180.35,6,1. Before a week,Friday,5
RES014675,2-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,1,236.93,236.93,2,1. Before a week,Friday,5
RES014680,25-Sep-24,At the hotel,0.Non-member,Modified,27-Sep-24,1,176.05,176.05,2,1. Before a week,Friday,5
RES014683,7-Sep-24,At the hotel,0.Non-member,Modified,12-Sep-24,1,62.7,62.7,5,1. Before a week,Thursday,4
RES014695,1-Sep-24,At the hotel,0.Non-member,Modified,10-Sep-24,1,163.63,163.63,9,2. Before 2 weeks,Tuesday,2
RES014707,3-Oct-24,At the hotel,0.Non-member,Modified,10-Oct-24,1,207.83,207.83,7,1. Before a week,Thursday,4
RES014715,26-Sep-24,At the hotel,0.Non-member,Modified,1-Oct-24,1,33.73,33.73,5,1. Before a week,Tuesday,2
RES009733,28-Sep-24,Phone,0.Non-member,Modified,3-Oct-24,1,140.96,140.96,5,1. Before a week,Thursday,4
RES009745,21-May-24,App,0.Non-member,Modified,3-Nov-24,1,136.49,136.49,166,4. More than 4 weeks,Sunday,0
RES009772,21-Aug-24,App,0.Non-member,Modified,9-Sep-24,1,179.24,179.24,19,3. Before 4 weeks,Monday,1
RES009780,11-Oct-24,Connected Wholesaler,0.Non-member,Modified,17-Oct-24,1,102.22,102.22,6,1. Before a week,Thursday,4
RES009790,16-Oct-24,GDS,0.Non-member,Modified,20-Oct-24,1,156.3,156.3,4,1. Before a week,Sunday,0
RES009793,5-Jul-24,GDS,0.Non-member,Modified,10-Sep-24,1,178.92,178.92,67,4. More than 4 weeks,Tuesday,2
RES009868,24-Sep-24,GDS,0.Non-member,Modified,18-Oct-24,1,156.75,156.75,24,3. Before 4 weeks,Friday,5
RES009883,27-Sep-24,Phone,0.Non-member,Modified,2-Oct-24,1,174.18,174.18,5,1. Before a week,Wednesday,3
RES009915,7-Aug-24,Other,0.Non-member,Modified,16-Sep-24,1,173.19,173.19,40,4. More than 4 weeks,Monday,1
RES009922,1-Sep-24,App,0.Non-member,Modified,14-Oct-24,1,164.74,164.74,43,4. More than 4 weeks,Monday,1
RES009925,6-Sep-24,Velora.com,0.Non-member,Modified,9-Sep-24,1,114.46,114.46,3,1. Before a week,Monday,1
RES009959,25-Sep-24,Phone,0.Non-member,Modified,3-Oct-24,1,140.45,140.45,8,2. Before 2 weeks,Thursday,4
RES009962,14-Sep-24,Velora.com,0.Non-member,Modified,19-Sep-24,1,137.35,137.35,5,1. Before a week,Thursday,4
RES009966,12-Sep-24,Phone,0.Non-member,Modified,20-Sep-24,1,106.37,106.37,8,2. Before 2 weeks,Friday,5
RES010009,17-Sep-24,Connected Wholesaler,0.Non-member,Modified,28-Sep-24,1,100.38,100.38,11,2. Before 2 weeks,Saturday,6
RES010011,21-Sep-24,App,0.Non-member,Modified,29-Sep-24,1,121.67,121.67,8,2. Before 2 weeks,Sunday,0
RES010051,29-Sep-24,GDS,0.Non-member,Modified,24-Oct-24,1,161.74,161.74,25,3. Before 4 weeks,Thursday,4
RES010089,3-Oct-24,Phone,0.Non-member,Modified,8-Oct-24,1,4.89,4.89,5,1. Before a week,Tuesday,2
RES010099,15-Sep-24,App,0.Non-member,Modified,16-Sep-24,1,141.61,141.61,1,1. Before a week,Monday,1
RES010125,27-Sep-24,Velora.com,0.Non-member,Modified,27-Sep-24,1,150.29,150.29,0,1. Before a week,Friday,5
RES010131,29-Sep-24,App,0.Non-member,Modified,29-Sep-24,1,90.36,90.36,0,1. Before a week,Sunday,0
RES010142,19-Sep-24,App,0.Non-member,Modified,23-Oct-24,1,136.67,136.67,34,4. More than 4 weeks,Wednesday,3
RES010158,17-Jul-24,App,0.Non-member,Modified,21-Sep-24,1,154.52,154.52,66,4. More than 4 weeks,Saturday,6
RES010215,26-Sep-24,Velora.com,0.Non-member,Modified,27-Sep-24,1,114.46,114.46,1,1. Before a week,Friday,5
RES010219,2-Oct-24,Phone,0.Non-member,Modified,22-Oct-24,1,232.05,232.05,20,3. Before 4 weeks,Tuesday,2
RES010226,28-Aug-24,Phone,0.Non-member,Modified,8-Sep-24,1,126.5,126.5,11,2. Before 2 weeks,Sunday,0
RES010231,27-Sep-24,App,0.Non-member,Modified,22-Oct-24,1,157.57,157.57,25,3. Before 4 weeks,Tuesday,2
RES010259,7-Oct-24,App,0.Non-member,Modified,10-Oct-24,1,108.84,108.84,3,1. Before a week,Thursday,4
RES010271,20-Sep-24,Phone,0.Non-member,Modified,11-Oct-24,1,4.89,4.89,21,3. Before 4 weeks,Friday,5
RES010289,16-Jun-24,Phone,0.Non-member,Modified,4-Sep-24,1,181.79,181.79,80,4. More than 4 weeks,Wednesday,3
RES010292,3-Feb-24,App,0.Non-member,Modified,4-Sep-24,1,123.92,123.92,214,4. More than 4 weeks,Wednesday,3
RES010304,19-Oct-24,Velora.com,0.Non-member,Modified,30-Oct-24,1,170.57,170.57,11,2. Before 2 weeks,Wednesday,3
RES010314,2-Oct-24,App,0.Non-member,Modified,4-Oct-24,1,167.1,167.1,2,1. Before a week,Friday,5
RES010318,20-Sep-24,Phone,0.Non-member,Modified,23-Sep-24,1,229.81,229.81,3,1. Before a week,Monday,1
RES010323,21-Aug-24,GDS,0.Non-member,Modified,16-Sep-24,1,150.59,150.59,26,3. Before 4 weeks,Monday,1
RES010325,19-Apr-24,Phone,0.Non-member,Modified,12-Sep-24,1,141.61,141.61,146,4. More than 4 weeks,Thursday,4
RES010337,13-Sep-24,Connected Wholesaler,0.Non-member,Modified,14-Sep-24,1,132.94,132.94,1,1. Before a week,Saturday,6
RES010344,20-Sep-24,Connected Wholesaler,0.Non-member,Modified,23-Sep-24,1,111.59,111.59,3,1. Before a week,Monday,1
RES010364,12-Oct-24,Phone,0.Non-member,Modified,22-Oct-24,1,134.94,134.94,10,2. Before 2 weeks,Tuesday,2
RES010376,19-Sep-24,GDS,0.Non-member,Modified,26-Sep-24,1,117.02,117.02,7,1. Before a week,Thursday,4
RES010393,19-Oct-24,App,0.Non-member,Modified,1-Nov-24,1,132.53,132.53,13,2. Before 2 weeks,Friday,5
RES010413,18-Jul-24,Phone,0.Non-member,Modified,2-Oct-24,1,141.61,141.61,76,4. More than 4 weeks,Wednesday,3
RES010487,9-Oct-24,App,0.Non-member,Modified,31-Oct-24,1,113.52,113.52,22,3. Before 4 weeks,Thursday,4
RES010528,6-Jun-24,Velora.com,0.Non-member,Modified,7-Sep-24,1,232.05,232.05,93,4. More than 4 weeks,Saturday,6
RES010559,5-Oct-24,Velora.com,0.Non-member,Modified,7-Oct-24,1,170.86,170.86,2,1. Before a week,Monday,1
RES010577,15-Sep-24,GDS,0.Non-member,Modified,22-Sep-24,1,156.42,156.42,7,1. Before a week,Sunday,0
RES010589,23-Aug-24,Phone,0.Non-member,Modified,18-Oct-24,1,162.63,162.63,56,4. More than 4 weeks,Friday,5
RES010591,9-Oct-24,App,0.Non-member,Modified,25-Oct-24,1,217.66,217.66,16,3. Before 4 weeks,Friday,5
RES010602,3-Oct-24,Velora.com,0.Non-member,Modified,22-Oct-24,1,223.33,223.33,19,3. Before 4 weeks,Tuesday,2
RES010608,5-Sep-24,Phone,0.Non-member,Modified,1-Oct-24,1,306.62,306.62,26,3. Before 4 weeks,Tuesday,2
RES010664,21-Aug-24,GDS,0.Non-member,Modified,14-Sep-24,1,158.77,158.77,24,3. Before 4 weeks,Saturday,6
RES010665,14-Sep-24,Velora.com,0.Non-member,Modified,4-Oct-24,1,0,0,20,3. Before 4 weeks,Friday,5
RES010670,10-Jul-24,App,0.Non-member,Modified,12-Sep-24,1,101.21,101.21,64,4. More than 4 weeks,Thursday,4
RES010694,29-Oct-24,Connected Wholesaler,0.Non-member,Modified,1-Nov-24,1,93.65,93.65,3,1. Before a week,Friday,5
RES010695,30-Sep-24,Connected Wholesaler,0.Non-member,Modified,1-Oct-24,1,99.39,99.39,1,1. Before a week,Tuesday,2
RES010699,11-Oct-24,Velora.com,0.Non-member,Modified,29-Oct-24,1,155.55,155.55,18,3. Before 4 weeks,Tuesday,2
RES010702,9-Oct-24,Connected Wholesaler,0.Non-member,Modified,15-Oct-24,1,89.4,89.4,6,1. Before a week,Tuesday,2
RES010723,25-Sep-24,GDS,0.Non-member,Modified,27-Sep-24,1,158.53,158.53,2,1. Before a week,Friday,5
RES010738,14-Oct-24,App,0.Non-member,Modified,26-Oct-24,1,115.45,115.45,12,2. Before 2 weeks,Saturday,6
RES010740,8-Sep-24,GDS,0.Non-member,Modified,2-Oct-24,1,156.62,156.62,24,3. Before 4 weeks,Wednesday,3
RES010767,12-Sep-24,App,0.Non-member,Modified,2-Oct-24,1,149.4,149.4,20,3. Before 4 weeks,Wednesday,3
RES010775,1-Oct-24,App,0.Non-member,Modified,2-Oct-24,1,138.26,138.26,1,1. Before a week,Wednesday,3
RES010802,8-Oct-24,App,0.Non-member,Modified,9-Oct-24,1,208.62,208.62,1,1. Before a week,Wednesday,3
RES010842,18-Sep-24,Velora.com,0.Non-member,Modified,22-Sep-24,1,115.01,115.01,4,1. Before a week,Sunday,0
RES010854,24-Aug-24,Phone,0.Non-member,Modified,5-Sep-24,1,240.56,240.56,12,2. Before 2 weeks,Thursday,4
RES010863,23-Sep-24,Connected Wholesaler,0.Non-member,Modified,24-Sep-24,1,138.88,138.88,1,1. Before a week,Tuesday,2
RES010878,9-Sep-24,Phone,0.Non-member,Modified,12-Sep-24,1,168.58,168.58,3,1. Before a week,Thursday,4
RES010879,25-Sep-24,Velora.com,0.Non-member,Modified,16-Oct-24,1,116.71,116.71,21,3. Before 4 weeks,Wednesday,3
RES010889,15-Oct-24,Velora.com,0.Non-member,Modified,16-Oct-24,1,155.16,155.16,1,1. Before a week,Wednesday,3
RES010891,8-Sep-24,GDS,0.Non-member,Modified,9-Sep-24,1,119.75,119.75,1,1. Before a week,Monday,1
RES010933,24-Oct-24,Velora.com,0.Non-member,Modified,25-Oct-24,1,203.66,203.66,1,1. Before a week,Friday,5
RES010946,24-Sep-24,Phone,0.Non-member,Modified,29-Sep-24,1,122.88,122.88,5,1. Before a week,Sunday,0
RES010955,8-Oct-24,Connected Wholesaler,0.Non-member,Modified,21-Oct-24,1,110.24,110.24,13,2. Before 2 weeks,Monday,1
RES010958,8-Sep-24,App,0.Non-member,Modified,9-Sep-24,1,125.3,125.3,1,1. Before a week,Monday,1
RES010970,26-Sep-24,Connected Wholesaler,0.Non-member,Modified,3-Oct-24,1,150.82,150.82,7,1. Before a week,Thursday,4
RES010975,25-Sep-24,App,0.Non-member,Modified,27-Sep-24,1,138.57,138.57,2,1. Before a week,Friday,5
RES010999,23-Sep-24,GDS,0.Non-member,Modified,26-Sep-24,1,112.65,112.65,3,1. Before a week,Thursday,4
RES011026,7-Sep-24,GDS,0.Non-member,Modified,8-Sep-24,1,4.89,4.89,1,1. Before a week,Sunday,0
RES011035,2-Nov-24,App,0.Non-member,Modified,2-Nov-24,1,120.41,120.41,0,1. Before a week,Saturday,6
RES011040,13-Oct-24,App,0.Non-member,Modified,13-Oct-24,1,127.32,127.32,0,1. Before a week,Sunday,0
RES011044,19-Sep-24,App,0.Non-member,Modified,19-Sep-24,1,175.28,175.28,0,1. Before a week,Thursday,4
RES011055,9-Sep-24,App,0.Non-member,Modified,21-Sep-24,1,138.57,138.57,12,2. Before 2 weeks,Saturday,6
RES011092,11-Oct-24,App,0.Non-member,Modified,16-Oct-24,1,138.55,138.55,5,1. Before a week,Wednesday,3
